stn;time;fu3010h1;gre000h0;tre200h0;rre150h0;fu3010h0
NABZUE;2024062705;22.3;24;18.7;0.0;12.2
NABZUE;2024062706;18.4;69;19.1;0.0;10.1
NABZUE;2024062707;22.0;362;20.4;0.0;11.9
NABZUE;2024062708;26.6;421;21.5;0.0;13.0
NABZUE;2024062709;22.3;540;22.4;0.0;12.2
NABZUE;2024062710;19.1;769;25.3;0.0;9.0
NABZUE;2024062711;27.4;722;26.7;0.0;10.8
NABZUE;2024062712;22.7;663;27.2;0.0;10.4
NABZUE;2024062713;38.2;681;28.0;0.0;16.9
NABZUE;2024062714;29.5;707;28.1;0.0;13.3
NABZUE;2024062715;27.0;683;28.8;0.0;15.1
NABZUE;2024062716;26.3;443;28.8;0.0;13.3
NABZUE;2024062717;26.3;406;29.2;0.0;13.7
NABZUE;2024062718;22.3;204;28.6;0.0;11.5
NABZUE;2024062719;18.7;51;27.7;0.0;9.4
NABZUE;2024062720;18.4;1;26.0;0.0;8.3
NABZUE;2024062721;17.6;-1;24.2;0.0;9.4
NABZUE;2024062722;17.3;-1;23.4;0.0;9.0
NABZUE;2024062723;43.6;-3;22.7;0.6;10.8
NABZUE;2024062800;42.8;-1;19.4;9.1;9.7
NABZUE;2024062801;20.2;-2;19.1;0.1;9.7
NABZUE;2024062802;30.2;-2;19.0;0.0;15.1
NABZUE;2024062803;23.4;-2;19.0;0.0;10.8
NABZUE;2024062804;15.5;-2;19.0;0.0;5.0
NABZUE;2024062805;13.7;16;19.1;0.0;6.1
NABZUE;2024062806;15.1;134;19.4;0.3;7.6
NABZUE;2024062807;16.2;384;20.5;0.0;8.3
NABZUE;2024062808;15.8;561;22.2;0.0;9.7
NABZUE;2024062809;18.0;707;24.4;0.0;9.4
NABZUE;2024062810;16.6;774;26.0;0.0;11.2
NABZUE;2024062811;19.4;548;26.5;0.0;11.2
NABZUE;2024062812;14.8;697;27.8;0.0;6.5
NABZUE;2024062813;19.1;241;28.1;0.0;9.0
NABZUE;2024062814;24.8;150;27.1;0.0;12.2
NABZUE;2024062815;18.4;295;27.0;0.0;8.3
NABZUE;2024062816;11.5;87;26.5;0.0;4.7
NABZUE;2024062817;12.6;205;26.8;0.0;5.4
NABZUE;2024062818;15.5;218;27.4;0.0;6.8
NABZUE;2024062819;14.4;71;26.5;0.0;6.8
NABZUE;2024062820;15.5;6;26.0;0.0;6.8
NABZUE;2024062821;12.6;-1;24.7;0.0;6.5
NABZUE;2024062822;11.2;-1;23.7;0.0;5.0
NABZUE;2024062823;12.6;-1;23.0;0.0;6.1
NABZUE;2024062900;9.4;-1;22.5;0.0;3.2
NABZUE;2024062901;8.3;-1;22.0;0.0;4.3
NABZUE;2024062902;9.4;-1;21.6;0.0;3.2
NABZUE;2024062903;9.0;-1;21.0;0.0;4.7
NABZUE;2024062904;6.5;8;20.7;0.0;2.9
NABZUE;2024062905;9.0;67;20.8;0.0;2.2
NABZUE;2024062906;8.6;169;21.4;0.0;4.7
NABZUE;2024062907;10.8;292;22.7;0.0;5.4
NABZUE;2024062908;7.2;482;24.6;0.0;2.9
NABZUE;2024062909;15.8;668;26.8;0.0;5.0
NABZUE;2024062910;14.4;718;27.7;0.0;7.2
NABZUE;2024062911;16.9;761;29.7;0.0;7.2
NABZUE;2024062912;17.6;482;30.2;0.0;6.8
NABZUE;2024062913;19.8;362;30.1;0.0;7.6
NABZUE;2024062914;15.8;146;29.6;0.0;5.8
NABZUE;2024062915;11.9;79;28.7;0.0;6.1
NABZUE;2024062916;14.8;52;28.4;0.0;6.5
NABZUE;2024062917;54.4;6;28.2;0.0;17.6
NABZUE;2024062918;41.0;0;24.9;0.6;16.9
NABZUE;2024062919;25.6;51;22.4;0.2;13.0
NABZUE;2024062920;22.7;3;22.6;0.0;10.4
NABZUE;2024062921;13.7;-1;23.3;0.0;5.4
NABZUE;2024062922;13.3;-3;22.9;0.3;5.0
NABZUE;2024062923;47.2;-3;21.8;2.0;15.8
NABZUE;2024063000;26.6;-1;20.5;0.1;8.3
NABZUE;2024063001;8.6;-1;19.8;1.3;3.6
NABZUE;2024063002;9.0;0;19.7;0.1;2.5
NABZUE;2024063003;29.9;0;20.0;0.0;11.2
NABZUE;2024063004;29.2;1;19.6;0.0;9.7
NABZUE;2024063005;23.0;21;19.8;0.0;7.2
NABZUE;2024063006;27.7;31;20.1;0.0;7.9
NABZUE;2024063007;14.4;62;20.2;0.0;6.8
NABZUE;2024063008;22.3;202;20.8;0.0;9.0
NABZUE;2024063009;29.9;395;22.5;0.0;13.7
NABZUE;2024063010;35.3;353;22.6;0.0;13.3
NABZUE;2024063011;38.5;556;23.1;0.0;15.8
NABZUE;2024063012;47.2;782;24.4;0.0;18.4
NABZUE;2024063013;49.3;431;24.4;0.0;24.8
NABZUE;2024063014;40.7;433;22.7;0.0;23.4
NABZUE;2024063015;36.0;224;20.9;0.0;22.0
NABZUE;2024063016;33.5;161;20.4;0.0;18.4
NABZUE;2024063017;38.5;230;20.5;0.0;18.7
NABZUE;2024063018;31.3;134;20.4;0.0;16.9
NABZUE;2024063019;29.2;50;19.5;0.0;15.8
NABZUE;2024063020;29.9;3;18.5;0.0;15.5
NABZUE;2024063021;26.6;0;17.8;0.0;14.8
NABZUE;2024063022;20.9;0;17.5;0.0;11.5
NABZUE;2024063023;15.8;0;17.4;0.0;7.9
NABZUE;2024070100;9.7;0;17.2;0.0;4.3
NABZUE;2024070101;10.4;0;17.3;0.0;4.7
NABZUE;2024070102;8.6;0;17.3;0.0;3.2
NABZUE;2024070103;12.2;-1;17.0;0.1;5.8
NABZUE;2024070104;13.7;2;16.6;0.0;6.1
NABZUE;2024070105;9.7;12;17.0;0.0;5.0
NABZUE;2024070106;13.3;32;17.2;0.0;5.4
NABZUE;2024070107;15.8;113;17.5;0.0;7.2
NABZUE;2024070108;16.9;244;18.0;0.0;6.5
NABZUE;2024070109;15.5;473;19.1;0.0;7.2
NABZUE;2024070110;24.8;646;20.1;0.0;12.2
NABZUE;2024070111;24.1;798;21.3;0.0;13.3
NABZUE;2024070112;24.5;756;22.1;0.0;14.8
NABZUE;2024070113;25.2;782;22.9;0.0;12.2
NABZUE;2024070114;23.0;796;23.6;0.0;9.7
NABZUE;2024070115;28.4;601;24.3;0.0;12.6
NABZUE;2024070116;51.8;295;23.7;0.0;16.2
NABZUE;2024070117;50.0;106;20.1;0.0;23.0
NABZUE;2024070118;27.7;53;19.7;0.0;15.8
NABZUE;2024070119;23.0;41;19.7;0.0;13.0
NABZUE;2024070120;21.2;1;19.2;0.0;10.8
NABZUE;2024070121;19.8;-1;18.8;0.0;10.1
NABZUE;2024070122;23.0;-2;18.1;0.2;9.4
NABZUE;2024070123;22.7;-2;16.7;0.1;4.3
NABZUE;2024070200;11.2;0;16.9;0.0;6.1
NABZUE;2024070201;11.5;0;16.8;0.0;6.8
NABZUE;2024070202;13.7;0;16.5;0.0;7.2
NABZUE;2024070203;10.8;-1;16.3;0.0;6.8
NABZUE;2024070204;10.8;1;16.1;0.0;6.1
NABZUE;2024070205;13.7;20;16.2;0.0;8.3
NABZUE;2024070206;15.1;94;16.4;0.0;9.0
NABZUE;2024070207;17.6;144;16.7;0.0;7.6
NABZUE;2024070208;19.8;274;17.3;0.0;10.1
NABZUE;2024070209;20.5;433;18.0;0.0;10.8
NABZUE;2024070210;20.2;459;18.7;0.0;8.6
NABZUE;2024070211;25.6;329;19.1;0.0;10.8
NABZUE;2024070212;29.2;773;20.3;0.0;13.7
NABZUE;2024070213;33.5;556;20.8;0.0;15.8
NABZUE;2024070214;29.5;402;20.2;0.0;16.2
NABZUE;2024070215;31.0;246;19.8;0.0;18.4
NABZUE;2024070216;34.9;126;18.8;0.0;19.8
NABZUE;2024070217;31.0;73;17.0;0.4;17.3
NABZUE;2024070218;18.7;29;15.3;0.7;9.7
NABZUE;2024070219;17.6;13;14.9;0.9;9.0
NABZUE;2024070220;14.0;0;14.5;0.9;6.5
NABZUE;2024070221;16.2;-1;14.3;0.1;6.5
NABZUE;2024070222;14.4;-1;13.8;0.2;5.4
NABZUE;2024070223;12.2;-1;14.0;0.0;5.8
NABZUE;2024070300;9.0;-1;14.0;0.1;4.3
NABZUE;2024070301;9.4;0;14.1;0.0;5.0
NABZUE;2024070302;8.3;0;14.1;0.0;4.0
NABZUE;2024070303;6.8;0;14.3;0.0;2.5
NABZUE;2024070304;10.1;2;14.4;0.0;4.7
NABZUE;2024070305;10.4;23;14.4;0.0;5.8
NABZUE;2024070306;10.1;98;14.7;0.0;5.0
NABZUE;2024070307;13.7;144;15.4;0.0;7.6
NABZUE;2024070308;15.8;221;16.0;0.0;7.9
NABZUE;2024070309;31.0;306;16.7;0.0;9.0
NABZUE;2024070310;29.5;306;16.8;0.0;11.2
NABZUE;2024070311;18.4;509;18.3;0.0;7.6
NABZUE;2024070312;18.7;414;19.1;0.0;7.6
NABZUE;2024070313;22.7;246;19.1;0.0;11.2
NABZUE;2024070314;31.7;111;17.7;0.2;18.0
NABZUE;2024070315;31.7;135;16.1;0.5;18.0
NABZUE;2024070316;22.0;79;15.6;0.2;10.8
NABZUE;2024070317;33.8;56;15.1;2.8;13.0
NABZUE;2024070318;24.5;51;14.8;0.1;8.3
NABZUE;2024070319;14.8;26;15.0;0.0;7.6
NABZUE;2024070320;13.7;2;15.0;0.0;5.4
NABZUE;2024070321;9.7;0;15.0;0.0;2.9
NABZUE;2024070322;6.1;0;15.0;0.0;3.6
NABZUE;2024070323;11.5;-1;14.9;0.0;5.8
NABZUE;2024070400;15.8;-1;14.7;0.0;8.3
NABZUE;2024070401;14.8;0;14.4;0.0;7.6
NABZUE;2024070402;15.1;0;14.6;0.0;7.2
NABZUE;2024070403;14.8;0;14.5;0.0;7.2
NABZUE;2024070404;16.2;1;14.7;0.0;9.0
NABZUE;2024070405;16.9;17;15.3;0.0;7.9
NABZUE;2024070406;15.1;94;15.7;0.0;8.3
NABZUE;2024070407;21.2;280;17.0;0.0;7.6
NABZUE;2024070408;27.0;429;17.9;0.0;9.7
NABZUE;2024070409;25.9;514;18.9;0.0;8.3
NABZUE;2024070410;25.6;444;19.8;0.0;7.6
NABZUE;2024070411;27.4;642;21.3;0.0;10.8
NABZUE;2024070412;38.9;738;22.7;0.0;18.4
NABZUE;2024070413;45.7;825;23.6;0.0;21.2
NABZUE;2024070414;32.8;784;23.8;0.0;17.3
NABZUE;2024070415;46.8;467;24.0;0.0;19.8
NABZUE;2024070416;40.7;289;22.3;0.0;17.6
NABZUE;2024070417;29.9;326;22.9;0.0;16.6
NABZUE;2024070418;25.9;63;22.1;0.0;12.2
NABZUE;2024070419;35.3;34;21.0;0.0;14.4
NABZUE;2024070420;24.1;5;20.2;0.0;12.6
NABZUE;2024070421;15.5;-1;19.5;0.0;7.6
NABZUE;2024070422;14.8;-1;19.4;0.0;6.1
NABZUE;2024070423;8.6;-2;18.5;0.0;2.5
NABZUE;2024070500;6.1;-1;18.3;0.0;2.5
NABZUE;2024070501;24.5;0;18.4;0.0;6.8
NABZUE;2024070502;15.8;0;18.1;0.0;4.7
NABZUE;2024070503;9.0;0;17.9;0.0;3.2
NABZUE;2024070504;10.1;4;17.7;0.0;3.6
NABZUE;2024070505;7.6;55;17.6;0.0;3.2
NABZUE;2024070506;10.8;172;18.2;0.0;4.0
NABZUE;2024070507;22.7;425;19.2;0.0;8.6
NABZUE;2024070508;21.2;591;20.6;0.0;9.0
NABZUE;2024070509;17.3;733;21.7;0.0;6.8
NABZUE;2024070510;14.4;781;22.7;0.0;6.1
NABZUE;2024070511;18.4;893;23.8;0.0;7.2
NABZUE;2024070512;18.0;826;24.9;0.0;6.1
NABZUE;2024070513;19.1;838;25.8;0.0;8.3
NABZUE;2024070514;24.5;701;26.3;0.0;9.4
NABZUE;2024070515;17.3;594;26.3;0.0;7.2
NABZUE;2024070516;17.6;378;26.3;0.0;6.5
NABZUE;2024070517;18.0;233;25.9;0.0;7.2
NABZUE;2024070518;16.6;119;25.1;0.0;6.8
NABZUE;2024070519;11.5;52;24.3;0.0;5.4
NABZUE;2024070520;11.5;5;23.6;0.0;4.3
NABZUE;2024070521;9.0;-2;22.8;0.0;2.9
NABZUE;2024070522;10.1;-2;21.5;0.0;4.7
NABZUE;2024070523;7.2;-1;20.6;0.0;2.5
NABZUE;2024070600;10.1;-1;19.9;0.0;4.7
NABZUE;2024070601;9.7;-1;19.4;0.0;3.6
NABZUE;2024070602;9.7;-1;18.9;0.0;4.0
NABZUE;2024070603;7.2;0;18.7;0.0;3.6
NABZUE;2024070604;6.1;4;18.3;0.0;2.5
NABZUE;2024070605;6.5;61;18.4;0.0;3.2
NABZUE;2024070606;11.9;227;19.5;0.0;3.6
NABZUE;2024070607;12.2;355;21.8;0.0;5.8
NABZUE;2024070608;20.2;533;24.1;0.0;8.3
NABZUE;2024070609;25.2;620;25.7;0.0;10.8
NABZUE;2024070610;29.2;702;27.0;0.0;15.1
NABZUE;2024070611;42.1;489;26.3;0.0;23.0
NABZUE;2024070612;46.4;268;23.9;0.0;22.0
NABZUE;2024070613;33.8;139;21.3;0.0;13.0
NABZUE;2024070614;39.6;86;20.1;0.7;13.3
NABZUE;2024070615;13.3;127;20.0;0.1;5.4
NABZUE;2024070616;13.3;85;20.4;0.0;5.8
NABZUE;2024070617;46.8;17;19.3;11.7;15.5
NABZUE;2024070618;19.4;20;17.5;1.5;5.8
NABZUE;2024070619;23.8;10;17.6;0.3;8.3
NABZUE;2024070620;13.3;-3;17.2;1.0;5.0
NABZUE;2024070621;26.6;-2;16.8;0.7;11.2
NABZUE;2024070622;21.6;-1;16.5;1.3;10.1
NABZUE;2024070623;17.6;-2;16.4;0.1;7.6
NABZUE;2024070700;9.4;-3;16.3;0.0;5.8
NABZUE;2024070701;8.3;-3;16.4;0.0;4.0
NABZUE;2024070702;25.9;-3;15.6;0.0;10.4
NABZUE;2024070703;21.2;-2;14.9;0.0;11.9
NABZUE;2024070704;21.6;-1;14.4;0.0;11.9
NABZUE;2024070705;23.8;6;14.1;0.3;10.8
NABZUE;2024070706;11.2;22;13.6;0.2;5.4
NABZUE;2024070707;14.0;32;13.2;0.6;5.8
NABZUE;2024070708;10.1;111;13.7;0.2;4.0
NABZUE;2024070709;14.8;279;14.6;0.0;7.2
NABZUE;2024070710;16.2;400;15.6;0.0;5.8
NABZUE;2024070711;16.6;263;16.6;0.0;6.5
NABZUE;2024070712;14.8;350;17.1;0.0;6.5
NABZUE;2024070713;17.3;399;18.3;0.0;6.8
NABZUE;2024070714;23.4;275;18.8;0.0;7.9
NABZUE;2024070715;16.2;363;19.1;0.0;7.6
NABZUE;2024070716;10.1;137;19.0;0.0;4.0
NABZUE;2024070717;12.2;95;19.0;0.0;5.0
NABZUE;2024070718;11.5;110;19.2;0.0;5.0
NABZUE;2024070719;10.8;39;18.9;0.0;6.1
NABZUE;2024070720;11.2;4;18.7;0.0;6.1
NABZUE;2024070721;9.7;-1;18.1;0.0;4.7
NABZUE;2024070722;6.1;-1;17.7;0.0;3.2
NABZUE;2024070723;6.1;0;17.4;0.0;3.2
NABZUE;2024070800;8.3;0;17.1;0.0;4.3
NABZUE;2024070801;7.9;0;16.7;0.0;4.7
NABZUE;2024070802;10.4;0;16.4;0.0;6.1
NABZUE;2024070803;10.8;0;15.9;0.0;7.2
NABZUE;2024070804;10.1;2;15.3;0.0;6.8
NABZUE;2024070805;9.7;59;15.0;0.0;5.8
NABZUE;2024070806;13.0;217;15.9;0.0;6.5
NABZUE;2024070807;12.6;407;17.7;0.0;6.8
NABZUE;2024070808;18.0;577;19.5;0.0;9.4
NABZUE;2024070809;15.8;720;21.1;0.0;6.5
NABZUE;2024070810;18.0;765;22.5;0.0;6.8
NABZUE;2024070811;21.2;773;23.9;0.0;10.1
NABZUE;2024070812;19.8;925;25.1;0.0;8.3
NABZUE;2024070813;17.3;918;25.8;0.0;6.8
NABZUE;2024070814;24.5;832;26.7;0.0;8.6
NABZUE;2024070815;22.3;734;27.2;0.0;6.8
NABZUE;2024070816;17.3;587;27.5;0.0;7.6
NABZUE;2024070817;15.8;403;27.4;0.0;5.8
NABZUE;2024070818;12.6;231;26.9;0.0;5.4
NABZUE;2024070819;13.0;70;26.3;0.0;6.8
NABZUE;2024070820;11.9;6;25.2;0.0;5.8
NABZUE;2024070821;11.2;-2;23.4;0.0;5.8
NABZUE;2024070822;9.7;-2;21.9;0.0;5.0
NABZUE;2024070823;6.5;-1;21.0;0.0;3.2
NABZUE;2024070900;7.6;-1;20.4;0.0;4.0
NABZUE;2024070901;7.9;-1;19.7;0.0;4.7
NABZUE;2024070902;6.1;-1;19.3;0.0;2.9
NABZUE;2024070903;9.0;-1;18.8;0.0;4.3
NABZUE;2024070904;9.4;2;18.4;0.0;5.8
NABZUE;2024070905;8.6;67;18.2;0.0;4.0
NABZUE;2024070906;8.3;223;19.5;0.1;3.6
NABZUE;2024070907;7.2;398;21.5;0.0;3.2
NABZUE;2024070908;8.6;557;23.5;0.0;3.2
NABZUE;2024070909;10.8;698;25.2;0.0;4.0
NABZUE;2024070910;14.8;803;27.2;0.0;5.4
NABZUE;2024070911;19.4;856;28.6;0.0;7.6
NABZUE;2024070912;15.5;929;29.8;0.0;6.8
NABZUE;2024070913;20.5;893;30.8;0.0;6.8
NABZUE;2024070914;17.6;833;31.6;0.0;6.1
NABZUE;2024070915;18.0;723;32.1;0.0;7.2
NABZUE;2024070916;14.8;576;32.2;0.0;6.5
NABZUE;2024070917;13.7;394;32.3;0.0;6.1
NABZUE;2024070918;17.3;217;31.7;0.0;7.6
NABZUE;2024070919;15.5;52;30.5;0.0;6.5
NABZUE;2024070920;13.3;1;29.0;0.0;6.8
NABZUE;2024070921;11.2;-2;27.3;0.0;4.7
NABZUE;2024070922;13.3;-1;26.1;0.0;5.0
NABZUE;2024070923;9.0;-2;25.5;0.0;4.0
NABZUE;2024071000;14.8;-1;24.6;0.2;5.0
NABZUE;2024071001;27.0;-2;22.9;1.1;10.8
NABZUE;2024071002;18.7;-1;21.3;2.7;9.0
NABZUE;2024071003;18.7;-1;20.5;0.0;5.4
NABZUE;2024071004;15.8;0;20.5;0.6;7.6
NABZUE;2024071005;13.0;12;20.4;0.0;7.2
NABZUE;2024071006;15.1;25;20.5;0.6;6.8
NABZUE;2024071007;11.2;104;20.8;0.0;3.6
NABZUE;2024071008;8.3;143;21.5;0.0;3.2
NABZUE;2024071009;21.6;179;22.2;0.0;9.4
NABZUE;2024071010;18.4;120;21.9;0.1;8.6
NABZUE;2024071011;17.6;171;21.3;0.2;6.5
NABZUE;2024071012;14.8;536;22.6;0.0;6.5
NABZUE;2024071013;14.4;737;24.8;0.0;5.8
NABZUE;2024071014;12.2;356;25.3;0.0;4.7
NABZUE;2024071015;9.0;307;25.7;0.0;3.6
NABZUE;2024071016;12.2;389;26.1;0.0;6.8
NABZUE;2024071017;10.4;190;26.0;0.0;4.0
NABZUE;2024071018;10.8;91;25.8;0.0;3.6
NABZUE;2024071019;11.9;35;25.4;0.0;5.0
NABZUE;2024071020;9.4;2;24.0;0.0;4.7
NABZUE;2024071021;11.2;-1;23.6;0.0;4.7
NABZUE;2024071022;7.2;-1;22.7;0.0;4.3
NABZUE;2024071023;8.3;-1;22.1;0.1;4.3
NABZUE;2024071100;10.4;-2;21.1;1.5;4.7
NABZUE;2024071101;9.4;0;20.6;1.8;4.3
NABZUE;2024071102;16.2;0;20.1;1.8;5.4
NABZUE;2024071103;9.7;-1;19.7;5.4;2.9
NABZUE;2024071104;11.9;-2;19.5;1.7;6.1
NABZUE;2024071105;10.8;10;19.7;1.4;4.7
NABZUE;2024071106;9.4;58;20.0;0.0;4.3
NABZUE;2024071107;10.8;69;20.3;0.0;5.4
NABZUE;2024071108;10.8;275;20.9;0.6;3.6
NABZUE;2024071109;8.6;334;22.4;0.0;4.3
NABZUE;2024071110;10.8;362;23.4;0.0;2.9
NABZUE;2024071111;12.6;671;24.7;0.0;4.7
NABZUE;2024071112;11.9;869;26.3;0.0;4.7
NABZUE;2024071113;18.4;847;27.7;0.0;7.6
NABZUE;2024071114;16.6;859;28.5;0.0;6.5
NABZUE;2024071115;15.1;540;28.7;0.0;6.5
NABZUE;2024071116;16.6;548;28.9;0.0;6.1
NABZUE;2024071117;16.6;157;28.3;0.0;7.9
NABZUE;2024071118;18.0;206;27.8;0.0;8.6
NABZUE;2024071119;39.2;90;24.7;0.0;16.2
NABZUE;2024071120;18.0;3;22.3;0.0;9.0
NABZUE;2024071121;14.8;-1;21.8;0.0;8.3
NABZUE;2024071122;9.0;-1;21.7;0.0;4.0
NABZUE;2024071123;6.1;-1;21.6;0.0;2.5
NABZUE;2024071200;7.9;-1;21.3;0.0;4.0
NABZUE;2024071201;11.2;0;21.2;0.0;4.0
NABZUE;2024071202;13.3;0;21.2;0.0;4.7
NABZUE;2024071203;18.4;-1;21.3;0.0;6.5
NABZUE;2024071204;13.3;-1;21.3;0.1;5.4
NABZUE;2024071205;15.8;22;21.2;0.0;5.4
NABZUE;2024071206;16.6;63;21.3;0.0;4.7
NABZUE;2024071207;14.8;102;21.7;0.0;5.0
NABZUE;2024071208;16.6;361;22.7;0.0;7.2
NABZUE;2024071209;25.2;343;23.5;0.0;7.6
NABZUE;2024071210;22.0;625;25.2;0.0;7.9
NABZUE;2024071211;20.9;541;25.9;0.0;11.2
NABZUE;2024071212;25.2;418;26.1;0.0;10.8
NABZUE;2024071213;27.7;627;26.5;0.0;11.9
NABZUE;2024071214;37.4;579;26.4;0.0;18.4
NABZUE;2024071215;50.8;154;24.0;0.1;22.0
NABZUE;2024071216;55.1;41;19.6;7.5;20.9
NABZUE;2024071217;33.1;32;19.3;2.1;10.1
NABZUE;2024071218;26.3;19;18.9;0.0;9.4
NABZUE;2024071219;24.1;4;18.4;1.0;8.3
NABZUE;2024071220;17.3;-2;17.7;0.7;8.3
NABZUE;2024071221;20.2;-2;18.1;0.0;8.6
NABZUE;2024071222;17.6;-3;17.6;0.2;7.9
NABZUE;2024071223;13.7;-4;17.2;1.7;5.0
NABZUE;2024071300;22.3;-3;17.1;0.0;9.0
NABZUE;2024071301;12.2;-2;17.0;0.0;5.8
NABZUE;2024071302;9.0;-2;16.4;0.7;3.2
NABZUE;2024071303;8.6;0;15.9;0.0;4.0
NABZUE;2024071304;16.9;-1;15.5;1.7;6.8
NABZUE;2024071305;9.0;18;14.7;1.9;2.9
NABZUE;2024071306;13.0;49;14.9;0.1;5.4
NABZUE;2024071307;14.4;110;15.5;0.0;7.6
NABZUE;2024071308;17.6;178;16.0;0.0;9.4
NABZUE;2024071309;15.1;307;16.6;0.0;7.9
NABZUE;2024071310;15.5;303;17.4;0.0;7.9
NABZUE;2024071311;18.4;86;17.3;0.0;9.7
NABZUE;2024071312;10.8;190;17.7;0.0;3.2
NABZUE;2024071313;13.3;315;18.7;0.0;5.8
NABZUE;2024071314;16.9;363;19.1;0.0;9.7
NABZUE;2024071315;22.0;514;19.9;0.0;12.2
NABZUE;2024071316;22.7;446;20.5;0.0;14.4
NABZUE;2024071317;25.2;342;20.5;0.0;14.8
NABZUE;2024071318;21.6;190;20.1;0.0;13.0
NABZUE;2024071319;19.1;85;19.8;0.0;10.8
NABZUE;2024071320;11.5;3;18.9;0.0;6.5
NABZUE;2024071321;9.0;-1;18.4;0.0;5.8
NABZUE;2024071322;8.6;-1;18.0;0.0;2.9
NABZUE;2024071323;7.9;-1;17.3;0.0;3.6
NABZUE;2024071400;9.4;-1;16.5;0.0;5.8
NABZUE;2024071401;10.8;-1;15.8;0.0;6.1
NABZUE;2024071402;8.3;-1;15.3;0.0;4.0
NABZUE;2024071403;11.2;-1;14.9;0.0;5.4
NABZUE;2024071404;10.8;1;14.5;0.0;6.5
NABZUE;2024071405;7.6;58;14.4;0.0;4.3
NABZUE;2024071406;4.7;205;15.4;0.0;2.2
NABZUE;2024071407;13.7;400;17.4;0.0;5.0
NABZUE;2024071408;10.4;578;18.8;0.0;4.7
NABZUE;2024071409;13.3;741;20.8;0.0;4.0
NABZUE;2024071410;16.9;858;22.4;0.0;8.3
NABZUE;2024071411;18.0;908;23.4;0.0;6.8
NABZUE;2024071412;18.4;949;24.9;0.0;7.2
NABZUE;2024071413;24.1;868;25.9;0.0;9.0
NABZUE;2024071414;16.2;481;25.8;0.0;6.1
NABZUE;2024071415;15.8;348;25.8;0.0;4.7
NABZUE;2024071416;10.8;215;25.7;0.0;4.0
NABZUE;2024071417;9.7;92;25.2;0.0;4.7
NABZUE;2024071418;10.4;48;24.6;0.0;5.0
NABZUE;2024071419;8.3;18;23.8;0.0;4.0
NABZUE;2024071420;11.2;0;23.1;0.0;5.4
NABZUE;2024071421;9.7;-1;22.3;0.0;3.6
NABZUE;2024071422;7.6;-1;21.5;0.0;3.6
NABZUE;2024071423;6.8;-1;20.3;0.0;3.6
NABZUE;2024071500;9.4;-1;19.2;0.0;4.7
NABZUE;2024071501;5.0;-1;18.6;0.0;2.2
NABZUE;2024071502;8.6;-1;18.5;0.0;4.3
NABZUE;2024071503;6.1;-1;18.3;0.0;3.6
NABZUE;2024071504;3.6;1;18.1;0.0;1.8
NABZUE;2024071505;9.7;46;18.1;0.0;5.8
NABZUE;2024071506;12.6;99;18.4;0.0;7.2
NABZUE;2024071507;10.1;135;19.4;0.0;5.8
NABZUE;2024071508;11.9;277;20.5;0.0;4.3
NABZUE;2024071509;11.9;462;22.7;0.0;3.6
NABZUE;2024071510;9.4;560;24.2;0.0;4.0
NABZUE;2024071511;12.2;459;25.6;0.0;5.0
NABZUE;2024071512;18.7;750;26.7;0.0;7.6
NABZUE;2024071513;18.0;900;28.6;0.0;6.1
NABZUE;2024071514;15.8;820;30.0;0.0;6.5
NABZUE;2024071515;17.6;651;30.6;0.0;7.9
NABZUE;2024071516;19.4;487;30.9;0.0;8.3
NABZUE;2024071517;18.0;284;30.4;0.0;7.9
NABZUE;2024071518;16.6;115;29.7;0.0;6.8
NABZUE;2024071519;47.9;0;25.7;0.4;16.9
NABZUE;2024071520;41.4;-1;22.7;1.2;14.4
NABZUE;2024071521;23.8;0;20.8;4.2;9.4
NABZUE;2024071522;32.8;0;20.4;0.8;14.4
NABZUE;2024071523;19.4;0;20.1;0.0;6.8
NABZUE;2024071600;20.5;-1;20.3;0.3;8.3
NABZUE;2024071601;16.2;-1;20.1;2.3;7.2
NABZUE;2024071602;19.8;0;20.0;0.1;9.0
NABZUE;2024071603;13.0;-1;19.4;10.6;4.7
NABZUE;2024071604;10.8;-2;19.2;3.0;4.3
NABZUE;2024071605;13.0;6;19.2;0.6;7.6
NABZUE;2024071606;16.9;67;19.3;0.0;9.4
NABZUE;2024071607;17.3;292;20.3;0.0;10.1
NABZUE;2024071608;18.4;373;21.2;0.0;9.7
NABZUE;2024071609;19.1;478;22.1;0.1;8.6
NABZUE;2024071610;33.5;728;21.7;1.0;14.4
NABZUE;2024071611;26.6;711;22.8;0.0;16.6
NABZUE;2024071612;27.0;898;23.3;0.0;15.1
NABZUE;2024071613;25.6;780;24.4;0.0;12.2
NABZUE;2024071614;31.0;477;24.5;0.0;16.2
NABZUE;2024071615;28.8;600;24.8;0.0;16.9
NABZUE;2024071616;27.7;598;25.0;0.0;15.8
NABZUE;2024071617;28.4;334;24.2;0.0;16.6
NABZUE;2024071618;28.4;122;23.5;0.0;14.0
NABZUE;2024071619;20.9;15;22.6;0.0;7.6
NABZUE;2024071620;12.6;1;22.3;0.0;6.5
NABZUE;2024071621;7.6;0;21.9;0.0;4.3
NABZUE;2024071622;10.1;0;21.7;0.0;4.0
NABZUE;2024071623;10.4;0;21.4;0.0;5.4
NABZUE;2024071700;9.4;0;21.1;0.0;5.0
NABZUE;2024071701;6.8;0;20.9;0.0;3.2
